72,59.66,142.31,93.16,95.94,96.44,109.63,80.37,91.37,108.03,72.88,45,78,45,-14.63
72,57.19,144.37,93.21,96.01,91.25,109.47,80.53,91.65,107.73,72.88,45,78,45,-14.47
72,65.61,137.34,93.26,95.95,91.37,109.31,80.69,91.92,107.45,72.88,45,78,45,-14.31
72,75.58,129.03,93.26,95.89,93.12,109.18,80.82,92.17,107.19,72.88,45,78,45,-14.18
72,82.46,123.3,93.3,95.83,94.79,109.05,80.95,92.41,106.96,72.88,45,78,45,-14.05
72,84.68,121.45,93.3,95.79,96,108.93,81.07,92.63,106.74,72.88,45,78,45,-13.93
72,86.29,120.1,93.3,95.74,96.86,108.82,81.18,92.83,106.53,72.88,45,78,45,-13.82
72,87.77,118.89,93.3,95.7,97.49,108.72,81.28,93.03,106.34,72.88,45,78,45,-13.72
72,89.29,117.64,93.25,95.7,98.49,108.61,81.39,93.22,106.14,72.88,45,78,45,-13.61
72,90.8,116.42,93.18,95.7,99.77,108.48,81.52,93.46,105.87,72.88,45,78,45,-13.48
72,92.2,115.27,93.09,95.65,101.09,108.33,81.67,93.71,105.6,72.88,45,78,45,-13.33
72,93.46,114.26,92.98,95.58,102.2,108.19,81.81,93.95,105.32,72.88,45,78,45,-13.19
72,94.57,113.37,92.86,95.5,103.1,108.06,81.94,94.17,105.07,72.88,45,78,45,-13.06
72,95.53,112.59,92.75,95.43,103.77,107.93,82.07,94.39,104.82,72.88,45,78,45,-12.93
72,96.34,111.94,92.66,95.36,104.26,107.81,82.19,94.62,104.57,72.88,45,78,45,-12.81
72,97.03,111.39,92.57,95.3,104.36,107.67,82.33,94.87,104.3,72.88,45,78,45,-12.67
72,97.6,110.93,92.49,95.25,104.45,107.53,82.47,95.13,104.02,72.88,45,78,45,-12.53
72,97.76,110.79,92.42,95.2,104.53,107.39,82.61,95.38,103.75,72.88,45,78,45,-12.39
72,97.93,110.66,92.37,95.2,104.62,107.26,82.74,95.63,103.49,72.88,45,78,45,-12.26
72,98.09,110.53,92.32,95.2,104.7,107.14,82.86,95.86,103.25,72.88,45,78,45,-12.14
72,98.26,110.4,92.32,95.2,104.8,107.03,82.97,96.07,103.03,72.88,45,78,45,-12.03
72,98.41,110.27,92.32,95.2,104.9,106.93,83.07,96.27,102.82,72.88,45,78,45,-11.93
